"imdb_title_id","title","original_title","year","date_published","genre","duration","country","language_1","language_2","language_3","director","writer","actors","actors_1","actors_f2","description","desc35","avg_vote","votes","usa_gross_income","worlwide_gross_income","reviews_from_users","budget","profit"
"tt0443632","The Sentinel","The Sentinel",2006,"2006-06-23","Action, Crime, Thriller",108,"USA","English","","","Clark Johnson","George Nolfi, Gerald Petievich","Michael Douglas, Kiefer Sutherland, Eva Longoria, Martin Donovan, Ritchie Coster, Kim Basinger, Blair Brown, David Rasche, Kristin Lehman, Raynor Scheine, Chuck Shamata, Paul Calderon, Clark Johnson, Raoul Bhaneja, Yanna McIntosh","Michael Douglas","Michael Douglas, Kiefer Sutherland","A Secret Service agent is framed as the mole in an assassination attempt on the President. He must clear his name and foil another assassination attempt while on the run from a Secret Service Protective Intelligence Division agent.","A Secret Service agent is framed",6.1,47295,36.280697,78.810595,227,60,18.810595
"tt0443706","Zodiac","Zodiac",2007,"2007-05-18","Crime, Drama, Mystery",157,"USA","English","","","David Fincher","James Vanderbilt, Robert Graysmith","Jake Gyllenhaal, Mark Ruffalo, Anthony Edwards, Robert Downey Jr., Brian Cox, John Carroll Lynch, Richmond Arquette, Bob Stephenson, John Lacy, Chloë Sevigny, Ed Setrakian, John Getz, John Terry, Candy Clark, Elias Koteas","Jake Gyllenhaal","Jake Gyllenhaal, Mark Ruffalo","In the late 1960s/early 1970s, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree.","In the late 1960s/early 1970s,",7.7,443791,33.080084,84.785914,782,65,19.785914
"tt0444653","La famiglia omicidi","Keeping Mum",2005,"2006-04-14","Comedy, Crime",99,"UK, USA, Isle Of Man","English","","","Niall Johnson","Richard Russo, Niall Johnson","Rowan Atkinson, Kristin Scott Thomas, Maggie Smith, Patrick Swayze, Tamsin Egerton, Toby Parkes, Liz Smith, Emilia Fox, James Booth, Patrick Monckton, Rowley Irlam, Vivienne Moore, Murray McArthur, Morgan Gower, Rupert Simonian","Rowan Atkinson","Rowan Atkinson, Kristin Scott Thomas","A pastor preoccupied with writing the perfect sermon fails to realize that his wife is having an affair, and his children are up to no good.","A pastor preoccupied with writing",6.8,32631,1.619466,18.586834,139,0.169,18.417834
"tt0445934","Blades of Glory - Due pattini per la gloria","Blades of Glory",2007,"2007-07-27","Comedy, Sport",93,"USA","English","Japanese","","Josh Gordon, Will Speck","Jeff Cox, Craig Cox","Will Ferrell, Jon Heder, Will Arnett, Amy Poehler, Jenna Fischer, William Fichtner, Craig T. Nelson, Romany Malco, Nick Swardson, Scott Hamilton, Andy Richter, Greg Lindsay, Rob Corddry, Nick Jameson, Tom Virtue","Will Ferrell","Will Ferrell, Jon Heder","In 2002, two rival Olympic ice skaters were stripped of their gold medals and permanently banned from men's single competition. Presently, however, they've found a loophole that will allow them to qualify as a pairs team.","In 2002, two rival Olympic ice",6.3,155529,118.594548,145.710347,274,61,84.710347
"tt0445990","Imbattibile","Invincible",2006,"2007-01-26","Biography, Drama, Sport",105,"USA","English","","","Ericson Core","Brad Gann","Mark Wahlberg, Greg Kinnear, Elizabeth Banks, Kevin Conway, Michael Rispoli, Kirk Acevedo, Dov Davidoff, Michael Kelly, Sal Darigo, Nicoye Banks, Turron Kofi Alleyne, Cosmo DeMatteo, Stink Fisher, Michael Mulheren, Michael Nouri","Mark Wahlberg","Mark Wahlberg, Greg Kinnear","Based on the story of Vince Papale, a 30-year-old bartender from South Philadelphia who overcame long odds to play for the NFL's Philadelphia Eagles in 1976.","Based on the story of Vince Papale,",7.1,64773,57.806952,58.480828,160,40,18.480828
"tt0446046","Ti va di ballare?","Take the Lead",2006,"2006-04-28","Drama, Music",118,"USA","English","","","Liz Friedlander","Dianne Houston","Antonio Banderas, Rob Brown, Yaya DaCosta, Alfre Woodard, John Ortiz, Laura Benanti, Jonathan Malen, Jasika Nicole, Shawand McKenzie, Dante Basco, Elijah Kelley, Jenna Dewan, Marcus T. Paulk, Brandon D. Andrews, Lauren Collins","Antonio Banderas","Antonio Banderas, Rob Brown","The real story of a dance teacher who believed in the talent of a group of problem kids.","The real story of a dance teacher",6.6,24557,34.742066,66.50009,130,30,36.50009
"tt0448011","Segnali dal futuro","Knowing",2009,"2009-09-04","Action, Drama, Mystery",121,"USA, UK, Australia, China","English","","","Alex Proyas","Ryne Douglas Pearson, Juliet Snowden","Nicolas Cage, Chandler Canterbury, Rose Byrne, Lara Robinson, D.G. Maloney, Nadia Townsend, Alan Hopgood, Adrienne Pickering, Joshua Long, Danielle Carter, Alethea McGrath, David Lennie, Tamara Donnellan, Travis Waite, Ben Mendelsohn","Nicolas Cage","Nicolas Cage, Chandler Canterbury","M.I.T. professor John Koestler links a mysterious list of numbers from a time capsule to past and future disasters and sets out to prevent the ultimate catastrophe.","M.I.T. professor John Koestler",6.2,217720,79.957634,183.658498,890,50,133.658498
"tt0448115","Shazam!","Shazam!",2019,"2019-04-03","Action, Adventure, Comedy",132,"USA, Canada","English","Spanish","","David F. Sandberg","Henry Gayden, Henry Gayden","Zachary Levi, Mark Strong, Asher Angel, Jack Dylan Grazer, Adam Brody, Djimon Hounsou, Faithe Herman, Meagan Good, Grace Fulton, Michelle Borth, Ian Chen, Ross Butler, Jovan Armand, D.J. Cotrona, Marta Milans","Zachary Levi","Zachary Levi, Mark Strong","A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.","A newly fostered young boy in",7.1,240858,140.371656,365.971656,2009,100,265.971656
"tt0448157","Hancock","Hancock",2008,"2008-09-12","Action, Fantasy",92,"USA","English","Japanese","Vietnamese","Peter Berg","Vy Vincent Ngo, Vince Gilligan","Will Smith, Charlize Theron, Jason Bateman, Jae Head, Eddie Marsan, David Mattey, Maetrix Fitten, Thomas Lennon, Johnny Galecki, Hayley Marie Norman, Dorothy Cecchi, Michelle Lemon, Akiva Goldsman, Michael Mann, Brad Leland","Will Smith","Will Smith, Charlize Theron","Hancock is a superhero whose ill-considered behavior regularly causes damage in the millions. He changes when the person he saves helps him improve his public image.","Hancock is a superhero whose ill-considered",6.4,437405,227.946274,629.443428,657,150,479.443428
"tt0448694","Il gatto con gli stivali","Puss in Boots",2011,"2011-12-16","Animation, Adventure, Comedy",90,"USA","English","Spanish","","Chris Miller","Tom Wheeler, Brian Lynch","Antonio Banderas, Salma Hayek, Zach Galifianakis, Billy Bob Thornton, Amy Sedaris, Constance Marie, Guillermo del Toro, Mike Mitchell, Rich Dietl, Ryan Crego, Tom Wheeler, Conrad Vernon, Tom McGrath, Bob Joles, Latifa Ouaou","Antonio Banderas","Antonio Banderas, Salma Hayek","An outlaw cat, his childhood egg-friend and a seductive thief kitty set out in search for the eggs of the fabled Golden Goose to clear his name, restore his lost honor and regain the trust of his mother and town.","An outlaw cat, his childhood egg-friend",6.6,141547,149.260504,554.987477,157,130,424.987477
"tt0449059","Little Miss Sunshine","Little Miss Sunshine",2006,"2006-09-22","Comedy, Drama",101,"USA","English","","","Jonathan Dayton, Valerie Faris","Michael Arndt","Abigail Breslin, Greg Kinnear, Paul Dano, Alan Arkin, Toni Collette, Steve Carell, Marc Turtletaub, Jill Talley, Brenda Canela, Julio Oscar Mechoso, Chuck Loring, Justin Shilton, Gordon Thomson, Steven Christopher Parker, Bryan Cranston","Abigail Breslin","Abigail Breslin, Greg Kinnear","A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.","A family determined to get their",7.8,431988,59.891098,101.058954,952,8,93.058954
"tt0449088","Pirati dei Caraibi - Ai confini del mondo","Pirates of the Caribbean: At World's End",2007,"2007-05-23","Action, Adventure, Fantasy",169,"USA","English","","","Gore Verbinski","Ted Elliott, Terry Rossio","Johnny Depp, Geoffrey Rush, Orlando Bloom, Keira Knightley, Jack Davenport, Bill Nighy, Jonathan Pryce, Lee Arenberg, Mackenzie Crook, Kevin McNally, David Bailie, Stellan Skarsgård, Tom Hollander, Naomie Harris, Martin Klebba","Johnny Depp","Johnny Depp, Geoffrey Rush","Captain Barbossa, Will Turner and Elizabeth Swann must sail off the edge of the map, navigate treachery and betrayal, find Jack Sparrow, and make their final alliances for one last decisive battle.","Captain Barbossa, Will Turner",7.1,585229,309.420425,960.996492,1296,300,660.996492
"tt0449467","Babel","Babel",2006,"2006-10-27","Drama",143,"France, USA, Mexico, Morocco, Japan","English","Arabic","Spanish","Alejandro G. Iñárritu","Guillermo Arriaga, Guillermo Arriaga","Brad Pitt, Cate Blanchett, Mohamed Akhzam, Peter Wight, Harriet Walter, Trevor Martin, Matyelok Gibbs, Georges Bousquet, Claudine Acs, André Oumansky, Michael Maloney, Dermot Crowley, Wendy Nottingham, Henry Maratray, Linda Broughton","Brad Pitt","Brad Pitt, Cate Blanchett","Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families.","Tragedy strikes a married couple",7.4,285300,34.302837,135.330182,964,25,110.330182
"tt0449994","La sposa dell'Imperatore","Jodhaa Akbar",2008,"2008-02-15","Action, Drama, History",213,"India","Hindi","Urdu","","Ashutosh Gowariker","Haidar Ali, Haidar Ali","Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha, Suhasini Mulay, Ila Arun, Raza Murad, Kulbhushan Kharbanda, Surendra Pal, Rajesh Vivek, Pramod Moutho, Vishwa Mohan Badola, Manava Naik, Disha Vakani, Dilnaz Irani","Hrithik Roshan","Hrithik Roshan, Aishwarya Rai Bachchan","A sixteenth century love story about a marriage of alliance that gave birth to true love between a great Mughal emperor, Akbar, and a Rajput princess, Jodha.","A sixteenth century love story",7.6,29217,3.440718,26.935618,134,8,18.935618
"tt0450188","La Vie En Rose","La Môme",2007,"2007-05-04","Biography, Drama, Music",140,"France, UK, Czech Republic","French","English","","Olivier Dahan","Isabelle Sobelman, Olivier Dahan","Marion Cotillard, Sylvie Testud, Pascal Greggory, Emmanuelle Seigner, Jean-Paul Rouve, Gérard Depardieu, Clotilde Courau, Jean-Pierre Martins, Catherine Allégret, Marc Barbé, Caroline Silhol, Manon Chevallier, Pauline Burlet, Élisabeth Commelin, Marc Gannot","Marion Cotillard","Marion Cotillard, Sylvie Testud","Where are we humans going? A film poem inspired by the Peruvian poet César Vallejo. We meet people in the city. People trying to communicate, searching compassion and get the connection of small and large things.","Where are we humans going? A film",7.6,81392,10.301706,86.274793,249,25,61.274793
"tt0450259","Blood Diamond - Diamanti di sangue","Blood Diamond",2006,"2007-01-26","Adventure, Drama, Thriller",143,"USA, Germany, UK","English","Mende","Afrikaans","Edward Zwick","Charles Leavitt, Charles Leavitt","Leonardo DiCaprio, Djimon Hounsou, Jennifer Connelly, Kagiso Kuypers, Arnold Vosloo, Antony Coleman, Benu Mabhena, Anointing Lukola, David Harewood, Basil Wallace, Jimi Mistry, Michael Sheen, Marius Weyers, Stephen Collins, Ntare Guma Mbaho Mwine","Leonardo DiCaprio","Leonardo DiCaprio, Djimon Hounsou","A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond.","A fisherman, a smuggler, and a",8,489786,57.377916,171.720398,729,100,71.720398
"tt0450385","1408","1408",2007,"2007-11-23","Fantasy, Horror, Mystery",104,"USA","English","","","Mikael Håfström","Matt Greenberg, Scott Alexander","John Cusack, Tony Shalhoub, Len Cariou, Isiah Whitlock Jr., Jasmine Jessica Anthony, Paul Birchard, Margot Leicester, Walter Lewis, Eric Meyers, David Nicholson, Holly Hayes, Alexandra Silber, Johann Urb, Andrew Lee Potts, Emily Harvey","John Cusack","John Cusack, Tony Shalhoub","A man who specialises in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.","A man who specialises in debunking",6.8,252014,71.985628,132.963417,638,25,107.963417
"tt0451079","Ortone e il mondo dei Chi","Horton Hears a Who!",2008,"2008-04-18","Animation, Adventure, Comedy",86,"USA","English","","","Jimmy Hayward, Steve Martino","Cinco Paul, Ken Daurio","Jim Carrey, Steve Carell, Carol Burnett, Will Arnett, Seth Rogen, Dan Fogler, Isla Fisher, Jonah Hill, Amy Poehler, Jaime Pressly, Charles Osgood, Josh Flitter, Niecy Nash, Jesse McCartney, Shelby Adamowsky","Jim Carrey","Jim Carrey, Steve Carell","Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists.","Horton the Elephant struggles",6.8,127433,154.529439,298.572799,162,85,213.572799
"tt0451094","Lady Vendetta","Chinjeolhan geumjassi",2005,"2006-01-05","Crime, Drama, Thriller",115,"South Korea","Korean","English","Japanese","Chan-wook Park","Seo-kyeong Jeong, Chan-wook Park","Yeong-ae Lee, Min-sik Choi, Shi-hoo Kim, Yea-young Kwon, Tony Barry, Anne Cordiner, Su-hee Go, Hye-jeong Kang, Bu-seon Kim, Byeong-ok Kim, Yoo-Jeong Kim, Byung-Joon Lee, Dae-yeon Lee, Seung-shin Lee, Su-gyeong Lim","Yeong-ae Lee","Yeong-ae Lee, Min-sik Choi","After being wrongfully imprisoned for thirteen years and having her child taken away from her, a woman seeks revenge through increasingly brutal means.","After being wrongfully imprisoned",7.6,70227,0.211667,23.834149,155,4.2,19.634149
"tt0451279","Wonder Woman","Wonder Woman",2017,"2017-06-01","Action, Adventure, Fantasy",141,"USA, China, Hong Kong","English","German","Dutch","Patty Jenkins","Allan Heinberg, Zack Snyder","Gal Gadot, Chris Pine, Connie Nielsen, Robin Wright, Danny Huston, David Thewlis, Saïd Taghmaoui, Ewen Bremner, Eugene Brave Rock, Lucy Davis, Elena Anaya, Lilly Aspell, Lisa Loven Kongsli, Ann Wolfe, Ann Ogbomo","Gal Gadot","Gal Gadot, Chris Pine","When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.","When a pilot crashes and tells",7.4,535903,412.563408,821.847012,2200,149,672.847012
"tt0452608","Death Race","Death Race",2008,"2008-11-28","Action, Sci-Fi, Thriller",105,"USA, Germany, UK","English","","","Paul W.S. Anderson","Paul W.S. Anderson, Paul W.S. Anderson","Jason Statham, Joan Allen, Ian McShane, Tyrese Gibson, Natalie Martinez, Max Ryan, Jason Clarke, Frederick Koehler, Jacob Vargas, Justin Mader, Robert LaSardo, Robin Shou, Benz Antoine, Danny Blanco Hall, Christian Paul","Jason Statham","Jason Statham, Joan Allen","Ex-con Jensen Ames is forced by the warden of a notorious prison to compete in our post-industrial world's most popular sport: a car race in which inmates must brutalize and kill one another on the road to victory.","Ex-con Jensen Ames is forced by",6.4,195474,36.316032,76.014335,236,45,31.014335
"tt0452694","Un amore all'improvviso","The Time Traveler's Wife",2009,"2009-10-02","Drama, Fantasy, Romance",107,"USA","English","","","Robert Schwentke","Bruce Joel Rubin, Audrey Niffenegger","Michelle Nolden, Alex Ferris, Arliss Howard, Eric Bana, Katherine Trowell, Bart Bedford, Esther Jun, Matt Birman, Craig Snoyer, Rachel McAdams, Carly Street, Romyen Tangsubutra, Brooklynn Proulx, Jane McLean, Ron Livingston","Michelle Nolden","Michelle Nolden, Alex Ferris","A Chicago librarian has a gene that causes him to involuntarily time travel, creating complications in his marriage.","A Chicago librarian has a gene",7.1,138570,63.414846,101.344412,276,39,62.344412
"tt0452702","Vacancy","Vacancy",2007,"2007-07-20","Horror, Thriller",85,"USA","English","","","Nimród Antal","Mark L. Smith","Kate Beckinsale, Luke Wilson, Frank Whaley, Ethan Embry, Scott Anderson, Mark Casella, David Doty, Norm Compton, Caryn Mower, Meegan Godfrey, Kym Stys, Andrew Fiscella, Dale Waddington, Ernest Misko, Bryan Ross","Kate Beckinsale","Kate Beckinsale, Luke Wilson","A married couple becomes stranded at an isolated motel and finds hidden video cameras in their room. They soon realize that unless they escape, they'll be the next victims of a snuff film.","A married couple becomes stranded",6.2,93037,19.363565,35.442935,346,19,16.442935
"tt0453451","Mr. Bean's Holiday","Mr. Bean's Holiday",2007,"2007-04-06","Comedy, Family",90,"UK, France, Germany, USA","English","French","Spanish","Steve Bendelack","Rowan Atkinson, Richard Curtis","Rowan Atkinson, Steve Pemberton, Lily Atkinson, Preston Nyman, Sharlit Deyzac, Francois Touch, Emma de Caunes, Arsène Mosca, Stéphane Debac, Willem Dafoe, Philippe Spall, Jean Rochefort, Karel Roden, Maxim Baldry, Pascal Jounier","Rowan Atkinson","Rowan Atkinson, Steve Pemberton","Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling, and true love.","Mr. Bean wins a trip to Cannes",6.4,113282,33.302167,232.225908,262,25,207.225908
"tt0453467","Déjà vu - Corsa contro il tempo","Deja Vu",2006,"2006-12-15","Action, Crime, Sci-Fi",126,"USA, UK","English","","","Tony Scott","Bill Marsilii, Terry Rossio","Denzel Washington, Paula Patton, Val Kilmer, Jim Caviezel, Adam Goldberg, Elden Henson, Erika Alexander, Bruce Greenwood, Rich Hutchman, Matt Craven, Donna W. Scott, Elle Fanning, Brian Howe, Enrique Castillo, Mark Phinney","Denzel Washington","Denzel Washington, Paula Patton","After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims.","After a ferry is bombed in New",7,288673,64.038616,180.55755,461,75,105.55755
